"year","barkbeetle","wind","landscape_volume_yearstart","impact","relimpact","model","mgm","rcp","windcase"
99,0.379200877664689,0,257.503084692731,0.379200877664689,0.147260712669589,"NCC_HIRHAM5","BAU","rcp45","w5"
100,0.330702693132017,13.5882468714481,255.354955187142,13.9189495645801,5.45082414961533,"NCC_HIRHAM5","BAU","rcp45","w5"
1,0.0100750310889255,0,310.278827503739,0.0100750310889255,0.00324708945498516,"NCC_HIRHAM5","BAU","rcp85","w5"
2,0.0329592568855141,0,311.423980798958,0.0329592568855141,0.0105834036290195,"NCC_HIRHAM5","BAU","rcp85","w5"
3,0.0487464511584547,0,312.097390964549,0.0487464511584547,0.0156189870757336,"NCC_HIRHAM5","BAU","rcp85","w5"
4,0.197559005698726,0,304.672862896821,0.197559005698726,0.0648429938329067,"NCC_HIRHAM5","BAU","rcp85","w5"
5,0.325160314764657,10.3729982644324,284.349626229212,10.698158579197,3.7623255289857,"NCC_HIRHAM5","BAU","rcp85","w5"
6,0.316756276501925,0,276.075245619829,0.316756276501925,0.114735486620961,"NCC_HIRHAM5","BAU","rcp85","w5"
7,0.570633127036502,0,277.690308214447,0.570633127036502,0.20549263339642,"NCC_HIRHAM5","BAU","rcp85","w5"
8,1.03962076146252,0,270.594837385732,1.03962076146252,0.384198298646971,"NCC_HIRHAM5","BAU","rcp85","w5"
9,0.952403961629374,0,277.551269555948,0.952403961629374,0.343145236969414,"NCC_HIRHAM5","BAU","rcp85","w5"
10,0.27775210008541,0,273.175402606022,0.27775210008541,0.101675369537567,"NCC_HIRHAM5","BAU","rcp85","w5"
11,0.108181174211492,0,269.704113973575,0.108181174211492,0.0401110582325383,"NCC_HIRHAM5","BAU","rcp85","w5"
12,0.150664735019286,0,264.441678407867,0.150664735019286,0.0569746554046997,"NCC_HIRHAM5","BAU","rcp85","w5"
13,0.190316505480814,0.921639074290074,254.192698291117,1.11195557977089,0.43744591691513,"NCC_HIRHAM5","BAU","rcp85","w5"
14,0.134588510175791,0,250.563891549499,0.134588510175791,0.0537142480281134,"NCC_HIRHAM5","BAU","rcp85","w5"
15,0.253363187274003,0,245.844678531872,0.253363187274003,0.10305823530004,"NCC_HIRHAM5","BAU","rcp85","w5"
16,0.33904449561411,1.02990913286342,240.93626955213,1.36895362847753,0.568180801928346,"NCC_HIRHAM5","BAU","rcp85","w5"
17,0.386997996039102,0,238.484265826242,0.386997996039102,0.162274016148749,"NCC_HIRHAM5","BAU","rcp85","w5"
18,0.739919925307339,0.405329148226283,232.004155189754,1.14524907353362,0.493633000924891,"NCC_HIRHAM5","BAU","rcp85","w5"
19,0.587801930324591,0,237.59842009374,0.587801930324591,0.247393029841144,"NCC_HIRHAM5","BAU","rcp85","w5"
20,0.525290850127855,3.14650530365688,233.813865308815,3.67179615378473,1.5703928203467,"NCC_HIRHAM5","BAU","rcp85","w5"
21,0.520493102996231,0.289785273491079,222.831006126413,0.81027837648731,0.363629097481898,"NCC_HIRHAM5","BAU","rcp85","w5"
22,0.516612077710583,8.00907137813332,231.945049164666,8.5256834558439,3.67573418210414,"NCC_HIRHAM5","BAU","rcp85","w5"
23,0.873175221462566,0,227.877162824612,0.873175221462566,0.383178029179964,"NCC_HIRHAM5","BAU","rcp85","w5"
24,0.745835811737321,0,238.977079350005,0.745835811737321,0.312095123836112,"NCC_HIRHAM5","BAU","rcp85","w5"
25,1.12004463175579,0,247.227744009215,1.12004463175579,0.453041642330417,"NCC_HIRHAM5","BAU","rcp85","w5"
26,1.2199520942551,0,248.511073529041,1.2199520942551,0.490904520644043,"NCC_HIRHAM5","BAU","rcp85","w5"
27,0.241809762283141,0,259.855132954515,0.241809762283141,0.0930556035333221,"NCC_HIRHAM5","BAU","rcp85","w5"
28,0.0847219928790519,0,268.013456861005,0.0847219928790519,0.0316110966484007,"NCC_HIRHAM5","BAU","rcp85","w5"
29,0.16669341695411,0.22140371643367,277.74437544039,0.38809713338778,0.139731770543477,"NCC_HIRHAM5","BAU","rcp85","w5"
30,0.261527008288373,0,275.580244403337,0.261527008288373,0.0949004921795498,"NCC_HIRHAM5","BAU","rcp85","w5"
31,0.0940868645971462,0,270.680873172418,0.0940868645971462,0.0347593324546485,"NCC_HIRHAM5","BAU","rcp85","w5"
32,0.140377885032705,0,263.045835090639,0.140377885032705,0.0533663211144681,"NCC_HIRHAM5","BAU","rcp85","w5"
33,0.376511513703765,0.261202116943305,253.231462301515,0.63771363064707,0.251830331370027,"NCC_HIRHAM5","BAU","rcp85","w5"
34,0.701513250177149,3.01800118605187,259.815295282096,3.71951443622901,1.43159948770165,"NCC_HIRHAM5","BAU","rcp85","w5"
35,1.14004305522266,0,253.264831713921,1.14004305522266,0.450138713499085,"NCC_HIRHAM5","BAU","rcp85","w5"
36,1.18856848371697,0,259.771740691873,1.18856848371697,0.457543411208375,"NCC_HIRHAM5","BAU","rcp85","w5"
37,0.829244603925227,0,256.311591619859,0.829244603925227,0.323529887464121,"NCC_HIRHAM5","BAU","rcp85","w5"
38,0.410960703107581,0.242466538641649,259.776211324278,0.653427241749231,0.251534672254328,"NCC_HIRHAM5","BAU","rcp85","w5"
39,0.147264222167549,0,257.368004696057,0.147264222167549,0.0572193199933548,"NCC_HIRHAM5","BAU","rcp85","w5"
40,0.0837504957213108,4.82052814168595,257.725810271139,4.90427863740726,1.9029055073094,"NCC_HIRHAM5","BAU","rcp85","w5"
41,0.314515801736782,0.192624801121262,256.473410970908,0.507140602858043,0.197736132154287,"NCC_HIRHAM5","BAU","rcp85","w5"
42,1.18528619998611,0,266.229217747643,1.18528619998611,0.445212666744052,"NCC_HIRHAM5","BAU","rcp85","w5"
43,2.76150242206292,0,270.172109840528,2.76150242206292,1.02212712618372,"NCC_HIRHAM5","BAU","rcp85","w5"
44,2.34082205130806,0,270.293210281843,2.34082205130806,0.866030651997222,"NCC_HIRHAM5","BAU","rcp85","w5"
45,1.3239910058019,0,270.530968679036,1.3239910058019,0.489404600244757,"NCC_HIRHAM5","BAU","rcp85","w5"
46,0.4039313910915,0,270.056495369879,0.4039313910915,0.149572921968887,"NCC_HIRHAM5","BAU","rcp85","w5"
47,0.609784139927346,0,278.556974526486,0.609784139927346,0.218908229084519,"NCC_HIRHAM5","BAU","rcp85","w5"
48,0.336113160205177,0,276.824526388941,0.336113160205177,0.121417406394452,"NCC_HIRHAM5","BAU","rcp85","w5"
49,0.222509947209457,0,281.55515029754,0.222509947209457,0.0790289032093054,"NCC_HIRHAM5","BAU","rcp85","w5"
50,0.983210188404334,85.0635893329892,285.430212096969,86.0467995213935,30.1463530749719,"NCC_HIRHAM5","BAU","rcp85","w5"
51,4.92232282699639,0,203.17412295528,4.92232282699639,2.42271149268346,"NCC_HIRHAM5","BAU","rcp85","w5"
52,16.6641440568433,0,203.510069378725,16.6641440568433,8.18836341008358,"NCC_HIRHAM5","BAU","rcp85","w5"
53,26.4186762291164,0.176531899833944,186.964566302747,26.5952081289504,14.2247318060714,"NCC_HIRHAM5","BAU","rcp85","w5"
54,13.7468327892986,1.25875244611852,172.394150049431,15.0055852354171,8.70423110709643,"NCC_HIRHAM5","BAU","rcp85","w5"
55,1.89217877486048,0.160192242143208,168.310159247884,2.05237101700369,1.21939817903743,"NCC_HIRHAM5","BAU","rcp85","w5"
56,0.100699043305411,0.218777830254199,178.619124364041,0.319476873559609,0.178859276517607,"NCC_HIRHAM5","BAU","rcp85","w5"
57,0.0376490560735182,0,180.372152019052,0.0376490560735182,0.020872987128047,"NCC_HIRHAM5","BAU","rcp85","w5"
58,0.0650290579308402,0,183.922138109496,0.0650290579308402,0.0353568409976432,"NCC_HIRHAM5","BAU","rcp85","w5"
59,0.0836187686580484,0.859916841595123,187.648584531189,0.943535610253172,0.502820531585917,"NCC_HIRHAM5","BAU","rcp85","w5"
60,0.150829304557698,1.02899581067728,194.614485829493,1.17982511523498,0.606237048699784,"NCC_HIRHAM5","BAU","rcp85","w5"
61,0.206527047968858,3.06115271825337,197.646107073682,3.26767976622223,1.65329831920446,"NCC_HIRHAM5","BAU","rcp85","w5"
62,0.215493706123239,0.226474148900912,194.696038628835,0.441967855024151,0.227004030557966,"NCC_HIRHAM5","BAU","rcp85","w5"
63,0.435868358263147,0,204.323688307454,0.435868358263147,0.213322479578226,"NCC_HIRHAM5","BAU","rcp85","w5"
64,0.531052415061384,0,207.627770511218,0.531052415061384,0.255771380559467,"NCC_HIRHAM5","BAU","rcp85","w5"
65,0.401412818054917,0,216.846144000893,0.401412818054917,0.18511411392829,"NCC_HIRHAM5","BAU","rcp85","w5"
66,0.176646079648538,0,218.426105106019,0.176646079648538,0.0808722380334522,"NCC_HIRHAM5","BAU","rcp85","w5"
67,0.112194271832696,0,226.297134830847,0.112194271832696,0.0495782997502638,"NCC_HIRHAM5","BAU","rcp85","w5"
68,0.157150738710771,0.2646121843071,233.661587964873,0.421762923017871,0.180501607770155,"NCC_HIRHAM5","BAU","rcp85","w5"
69,0.169009481091345,0.111420222789345,245.127270971475,0.28042970388069,0.114401675003074,"NCC_HIRHAM5","BAU","rcp85","w5"
70,0.100854506853449,0,253.622725166096,0.100854506853449,0.0397655639049694,"NCC_HIRHAM5","BAU","rcp85","w5"
71,0.237690450881403,7.11276193042703,260.65519353348,7.35045238130843,2.81999076314753,"NCC_HIRHAM5","BAU","rcp85","w5"
72,0.807855937959893,0,254.937744364089,0.807855937959893,0.316883614066246,"NCC_HIRHAM5","BAU","rcp85","w5"
73,2.08110298119676,0.156412222277012,269.661689881444,2.23751520347377,0.829749010494404,"NCC_HIRHAM5","BAU","rcp85","w5"
74,3.10528920721482,0.24033025605663,275.745789334915,3.34561946327145,1.21329847731888,"NCC_HIRHAM5","BAU","rcp85","w5"
75,2.4913801909544,0,272.961782713702,2.4913801909544,0.912721248442133,"NCC_HIRHAM5","BAU","rcp85","w5"
76,0.924679663737533,0.0294785821584886,279.277203941706,0.954158245896021,0.341652749465075,"NCC_HIRHAM5","BAU","rcp85","w5"
77,0.516248698894942,0,291.396177855672,0.516248698894942,0.177163853930383,"NCC_HIRHAM5","BAU","rcp85","w5"
78,0.641287748360866,0,296.477495616697,0.641287748360866,0.216302335874409,"NCC_HIRHAM5","BAU","rcp85","w5"
79,0.548667782917213,0.663862180725665,307.772822372284,1.21252996364288,0.393969147209559,"NCC_HIRHAM5","BAU","rcp85","w5"
80,0.649404333394866,0,312.414218247438,0.649404333394866,0.207866446360173,"NCC_HIRHAM5","BAU","rcp85","w5"
81,0.763645382073366,0,309.590631975028,0.763645382073366,0.246662948811372,"NCC_HIRHAM5","BAU","rcp85","w5"
82,0.731943054432144,0,318.746166083035,0.731943054432144,0.229631955554713,"NCC_HIRHAM5","BAU","rcp85","w5"
83,0.553384649487074,0,317.059522486974,0.553384649487074,0.17453651766911,"NCC_HIRHAM5","BAU","rcp85","w5"
84,0.436928167853798,0,311.756584929524,0.436928167853798,0.140150421506756,"NCC_HIRHAM5","BAU","rcp85","w5"
85,0.4258845933129,0,304.408713388085,0.4258845933129,0.139905519974373,"NCC_HIRHAM5","BAU","rcp85","w5"
86,0.366449348015014,0,311.639109991782,0.366449348015014,0.117587727684332,"NCC_HIRHAM5","BAU","rcp85","w5"
87,0.607723094535441,0,317.848688183688,0.607723094535441,0.191198868243946,"NCC_HIRHAM5","BAU","rcp85","w5"
88,0.942962811897603,0,327.88869852346,0.942962811897603,0.287586249890261,"NCC_HIRHAM5","BAU","rcp85","w5"
89,0.546685240220802,0.0750965451571601,334.218882530006,0.621781785377963,0.186040292119683,"NCC_HIRHAM5","BAU","rcp85","w5"
90,0.615719719170632,13.1072352209276,332.264677435645,13.7229549400982,4.13012753748287,"NCC_HIRHAM5","BAU","rcp85","w5"
91,1.58339241262152,0,325.397869128311,1.58339241262152,0.486601961120144,"NCC_HIRHAM5","BAU","rcp85","w5"
92,4.07919004811237,0,341.822132299375,4.07919004811237,1.19336627522402,"NCC_HIRHAM5","BAU","rcp85","w5"
93,6.5393676748757,0,344.783177577831,6.5393676748757,1.89666088723239,"NCC_HIRHAM5","BAU","rcp85","w5"
94,5.98500365804815,0,338.066873809255,5.98500365804815,1.77036087286831,"NCC_HIRHAM5","BAU","rcp85","w5"
95,2.86738072687977,0,337.234507612857,2.86738072687977,0.850263143940033,"NCC_HIRHAM5","BAU","rcp85","w5"
96,0.772491060148432,0,336.1028667819,0.772491060148432,0.229837688546021,"NCC_HIRHAM5","BAU","rcp85","w5"
97,0.474201516682946,0,330.556110934599,0.474201516682946,0.143455679987948,"NCC_HIRHAM5","BAU","rcp85","w5"
98,0.406502832940457,0,335.039445481361,0.406502832940457,0.121329842925337,"NCC_HIRHAM5","BAU","rcp85","w5"
99,0.500472183430283,0,336.219704237276,0.500472183430283,0.148852722527259,"NCC_HIRHAM5","BAU","rcp85","w5"
100,1.01190651083298,18.4539140143631,330.595636403543,19.4658205251961,5.88810570428552,"NCC_HIRHAM5","BAU","rcp85","w5"
1,0.00482089007772947,0,310.278827503739,0.00482089007772947,0.00155372834057502,"refclim","BAU","-","w5"
2,0.0182712530148337,0,312.364274072591,0.0182712530148337,0.00584934146809236,"refclim","BAU","-","w5"
3,0.0388456288891661,0,307.068446309558,0.0388456288891661,0.0126504788609916,"refclim","BAU","-","w5"
4,0.0932422059699942,0,296.503028848398,0.0932422059699942,0.0314473030282834,"refclim","BAU","-","w5"
5,0.271347672905694,10.3350255903188,301.416203687179,10.6063732632245,3.51884641020568,"refclim","BAU","-","w5"
6,0.616666397516111,0,286.208182246936,0.616666397516111,0.215460785458628,"refclim","BAU","-","w5"
7,0.958309117842146,0,290.372547661474,0.958309117842146,0.330027451134731,"refclim","BAU","-","w5"
8,1.75128144888901,0,292.449124291862,1.75128144888901,0.598832857896077,"refclim","BAU","-","w5"
9,1.31412147545386,0,302.503260148859,1.31412147545386,0.434415640613984,"refclim","BAU","-","w5"
10,0.672128571787424,0,308.728035119246,0.672128571787424,0.217708952647535,"refclim","BAU","-","w5"
11,0.212957678962862,0,308.088498169147,0.212957678962862,0.0691222425466671,"refclim","BAU","-","w5"
12,0.207420957726269,0,298.646961003793,0.207420957726269,0.0694535638431072,"refclim","BAU","-","w5"
13,0.238615685511607,1.0505725764878,289.240017580073,1.2891882619994,0.445715732140179,"refclim","BAU","-","w5"
14,0.241911508354737,0,286.158104402171,0.241911508354737,0.0845377099698532,"refclim","BAU","-","w5"
15,0.291475324299182,0,280.251573888305,0.291475324299182,0.104004883988752,"refclim","BAU","-","w5"
16,0.156658830827262,0.00441586830757784,285.325016694852,0.16107469913484,0.0564530586909965,"refclim","BAU","-","w5"
17,0.224896464563813,0,286.051385278283,0.224896464563813,0.0786210017284216,"refclim","BAU","-","w5"
18,0.0396659123817901,0.160472742203386,285.26012146509,0.200138654585176,0.0701600537633049,"refclim","BAU","-","w5"
19,0.0397943358691375,0,283.437774204012,0.0397943358691375,0.0140398844088066,"refclim","BAU","-","w5"
20,0.0570549228945407,3.25282952680172,273.628596856981,3.30988444969626,1.20962665734323,"refclim","BAU","-","w5"
21,0.169943943160074,0.205750569512448,260.950383235517,0.375694512672522,0.143971627101787,"refclim","BAU","-","w5"
22,0.43788858857504,6.94211633218098,272.41323028708,7.38000492075602,2.70912132754296,"refclim","BAU","-","w5"
23,0.293681914788337,0,261.264060166464,0.293681914788337,0.112408080392388,"refclim","BAU","-","w5"
24,0.472841332469884,0,273.913379526304,0.472841332469884,0.172624401658509,"refclim","BAU","-","w5"
25,0.407317739855677,0,273.072187463029,0.407317739855677,0.149161195667656,"refclim","BAU","-","w5"
26,0.197828681039577,0,281.399718247844,0.197828681039577,0.0703016627988725,"refclim","BAU","-","w5"
27,0.20061139795881,0,285.602973822317,0.20061139795881,0.0702413547288962,"refclim","BAU","-","w5"
28,0.210066554760197,0,290.555915295853,0.210066554760197,0.0722981511308421,"refclim","BAU","-","w5"
29,0.255109608221014,0.287292786330462,299.120940403817,0.542402394551476,0.18133213736866,"refclim","BAU","-","w5"
30,0.380381497167526,0,304.765839032305,0.380381497167526,0.124811067531491,"refclim","BAU","-","w5"
31,0.208589946707418,0,299.937818094012,0.208589946707418,0.0695443969129754,"refclim","BAU","-","w5"
32,0.191468462959556,0,289.246079498089,0.191468462959556,0.066195698587099,"refclim","BAU","-","w5"
33,0.288298442054837,0.364110226254255,288.662328347256,0.652408668309092,0.226011018495027,"refclim","BAU","-","w5"
34,0.308246381092789,0.463817274686354,279.351901626636,0.772063655779142,0.276376731743546,"refclim","BAU","-","w5"
35,0.383471220836991,0,284.184220713261,0.383471220836991,0.134937548564285,"refclim","BAU","-","w5"
36,0.237492187889743,0,290.970731077551,0.237492187889743,0.0816206451453861,"refclim","BAU","-","w5"
37,0.296576265636621,0,286.20413799463,0.296576265636621,0.10362403133465,"refclim","BAU","-","w5"
38,0.253169149204135,0,293.575197572302,0.253169149204135,0.0862365592521775,"refclim","BAU","-","w5"
39,0.0816878597008384,0,300.968970048891,0.0816878597008384,0.0271416218381479,"refclim","BAU","-","w5"
40,0.126441454618776,5.49113757270117,300.180796786878,5.61757902731995,1.87139853296755,"refclim","BAU","-","w5"
41,0.284789275070998,0.0549873621408267,292.258307201329,0.339776637211825,0.116259017738634,"refclim","BAU","-","w5"
42,0.217677812203037,0,303.823242293502,0.217677812203037,0.0716462014425988,"refclim","BAU","-","w5"
43,0.341754991600869,0,302.82249522948,0.341754991600869,0.112856540377519,"refclim","BAU","-","w5"
44,0.576896981641834,0,297.081733002866,0.576896981641834,0.194187968344816,"refclim","BAU","-","w5"
45,0.22339174564631,0,296.043232601564,0.22339174564631,0.0754591630699312,"refclim","BAU","-","w5"
46,0.0704441500791727,0,294.441091951736,0.0704441500791727,0.0239247007312144,"refclim","BAU","-","w5"
47,0.134130104799211,0.0794685806422266,298.276961040896,0.213598685441438,0.0716108561305048,"refclim","BAU","-","w5"
48,0.0938727874593148,0,303.752180280764,0.0938727874593148,0.0309043995577402,"refclim","BAU","-","w5"
49,0.200623367018026,0,300.122578765334,0.200623367018026,0.0668471422054829,"refclim","BAU","-","w5"
50,1.04586761595707,88.8421508899448,293.776131580134,89.8880185059019,30.5974546068195,"refclim","BAU","-","w5"
51,2.13652188877422,0,213.581258549084,2.13652188877422,1.00033209996429,"refclim","BAU","-","w5"
52,2.52861147675518,0,219.918852988355,2.52861147675518,1.14979295426258,"refclim","BAU","-","w5"
53,5.94501328265349,0.203377129708537,218.658010842185,6.14839041236203,2.81187521494448,"refclim","BAU","-","w5"
54,3.26985072371943,1.13802971234812,217.219733714444,4.40788043606755,2.02922651671331,"refclim","BAU","-","w5"
55,0.562034849567234,0,220.406923886815,0.562034849567234,0.254998726744108,"refclim","BAU","-","w5"
56,0.0819499118764042,0,222.927399369211,0.0819499118764042,0.0367608073786745,"refclim","BAU","-","w5"
57,0.131218300049101,0,228.86861180038,0.131218300049101,0.057333462643427,"refclim","BAU","-","w5"
58,0.229096780152352,0,234.888986159997,0.229096780152352,0.0975340665808404,"refclim","BAU","-","w5"
59,0.229045680583291,1.2966843049295,242.378704142493,1.5257299855128,0.629481864304311,"refclim","BAU","-","w5"
60,0.0589449874243549,1.05549905542846,245.868821264826,1.11444404285282,0.453267737291686,"refclim","BAU","-","w5"
61,0.117764426615424,3.02056799072962,248.338286660698,3.13833241734505,1.26373281363293,"refclim","BAU","-","w5"
62,0.224896864220046,0.423296870731835,241.905922558383,0.648193734951881,0.267952817399682,"refclim","BAU","-","w5"
63,0.421000548761993,0,242.434113632783,0.421000548761993,0.173655655325672,"refclim","BAU","-","w5"
64,0.758195973248364,0,249.2334200147,0.758195973248364,0.304211198162608,"refclim","BAU","-","w5"
65,0.733192273387996,0,250.941101094412,0.733192273387996,0.292177036838674,"refclim","BAU","-","w5"
66,0.472570313053414,0,258.87602697921,0.472570313053414,0.182546958313512,"refclim","BAU","-","w5"
67,0.166583584418288,0,263.175047493476,0.166583584418288,0.0632976363089353,"refclim","BAU","-","w5"
68,0.0641375475137238,0.330332648585942,273.669362349015,0.394470196099666,0.144141160966565,"refclim","BAU","-","w5"
69,0.114954243474202,0.132478501679558,273.773282174927,0.24743274515376,0.0903787043016357,"refclim","BAU","-","w5"
70,0.248125152092734,0,267.040500527457,0.248125152092734,0.0929166742882217,"refclim","BAU","-","w5"
71,0.344141747240845,8.54942584344322,275.113844069276,8.89356759068406,3.23268631601272,"refclim","BAU","-","w5"
72,0.509298778982532,0,275.037021399426,0.509298778982532,0.185174627179697,"refclim","BAU","-","w5"
73,0.864458552669196,0.275932928732741,289.335037623239,1.14039148140194,0.394142199565512,"refclim","BAU","-","w5"
74,1.41751662483604,0.199810018562666,291.154544312153,1.61732664339871,0.555487343403693,"refclim","BAU","-","w5"
75,1.78744726718683,0,287.695722299944,1.78744726718683,0.621297825667104,"refclim","BAU","-","w5"
76,1.03424567774349,0.0276068467108285,295.256838984971,1.06185252445432,0.359636893798882,"refclim","BAU","-","w5"
77,0.460475551175836,0,298.534776058638,0.460475551175836,0.154245196239848,"refclim","BAU","-","w5"
78,0.330587936822757,0,299.61484601864,0.330587936822757,0.110337635539659,"refclim","BAU","-","w5"
79,0.41205001096562,0.536594240645721,308.258634107935,0.948644251611341,0.307742962125492,"refclim","BAU","-","w5"
80,0.499897357046749,0,316.558914223388,0.499897357046749,0.157916057512752,"refclim","BAU","-","w5"
81,0.588238450276523,0,309.977371362334,0.588238450276523,0.189768191042864,"refclim","BAU","-","w5"
82,0.6440139861508,0,314.816838326518,0.6440139861508,0.204567833656613,"refclim","BAU","-","w5"
83,0.52859185634788,0,321.032025642905,0.52859185634788,0.16465393298046,"refclim","BAU","-","w5"
84,0.630703371712558,0,325.826621334478,0.630703371712558,0.193570239635241,"refclim","BAU","-","w5"
85,0.292507822895076,0,336.48191879647,0.292507822895076,0.0869312157816144,"refclim","BAU","-","w5"
86,0.132866512286954,0,333.622702308742,0.132866512286954,0.039825380997003,"refclim","BAU","-","w5"
87,0.119652400926267,0,329.788096662781,0.119652400926267,0.0362816008634221,"refclim","BAU","-","w5"
88,0.179062145856261,0,335.342772629545,0.179062145856261,0.0533967511666254,"refclim","BAU","-","w5"
89,0.246755154302783,0.0684262767806811,346.722816995263,0.315181431083464,0.0909029967554082,"refclim","BAU","-","w5"
90,0.257648430655021,12.0639862103051,351.74553794663,12.3216346409602,3.50299671543515,"refclim","BAU","-","w5"
91,0.635415590163569,0,345.200483655939,0.635415590163569,0.18407146578534,"refclim","BAU","-","w5"
92,1.57140711764403,0,352.078903505544,1.57140711764403,0.446322430000208,"refclim","BAU","-","w5"
93,3.51537821249383,0,344.541220565772,3.51537821249383,1.02030700614609,"refclim","BAU","-","w5"
94,3.69952300350704,0,341.859683925781,3.69952300350704,1.08217586848007,"refclim","BAU","-","w5"
95,0.694021455197042,0,349.233886735682,0.694021455197042,0.198726836528986,"refclim","BAU","-","w5"
96,0.211929245453437,0,355.422582377692,0.211929245453437,0.0596274001600239,"refclim","BAU","-","w5"
97,0.273962148015488,0,358.635419571761,0.273962148015488,0.0763901536392083,"refclim","BAU","-","w5"
98,0.238903943543711,0,364.42408891045,0.238903943543711,0.0655565729087731,"refclim","BAU","-","w5"
99,0.35185652331164,0,367.197786466913,0.35185652331164,0.0958220709054697,"refclim","BAU","-","w5"
100,0.437239386284746,16.1040827407719,365.435547372047,16.5413221270566,4.52646773035903,"refclim","BAU","-","w5"
1,0.0191189622158168,0.11066973067324,310.278827503739,0.129788692889057,0.0418296968353387,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
2,0.0627423526346119,0,304.832794997814,0.0627423526346119,0.0205825467811171,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
3,0.136919090728366,0,297.277210058548,0.136919090728366,0.0460577151882582,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
4,0.237984091832347,3.29118075083902,291.990077488874,3.52916484267137,1.20865916849721,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
5,0.337418721738594,0.282472388621158,288.416645181357,0.619891110359751,0.214929034338487,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
6,0.431527261614742,1.92410860500301,299.15416888468,2.35563586661775,0.787432070694564,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
7,0.526178125617605,0,294.203624427598,0.526178125617605,0.178848281234243,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
8,0.646356578324287,0,296.740959483975,0.646356578324287,0.217818456693099,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
9,0.494675256435913,0,302.934220090019,0.494675256435913,0.163294611050847,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
10,0.371593229251177,1.67210588327994,310.302204973277,2.04369911253112,0.658615723567648,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
11,0.232959487318664,0,306.004471495802,0.232959487318664,0.0761294389522868,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
12,0.361595014210883,0,304.852614863217,0.361595014210883,0.118613059747946,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
13,0.496474285105259,0,294.856155763884,0.496474285105259,0.168378470450801,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
14,0.623914197734768,0,289.784669500574,0.623914197734768,0.215302693137648,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
15,0.309907377625603,0,290.52523765855,0.309907377625603,0.10667141351411,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
16,0.147671358538923,0.132679399685799,279.613677081922,0.280350758224722,0.100263606970336,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
17,0.134582953212645,0.084137031328725,275.566816746995,0.21871998454137,0.079370944268004,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
18,0.148846172775214,8.04940990786529,276.809036618086,8.1982560806405,2.96170102710616,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
19,0.298942672881062,0.38732196107906,274.161368800745,0.686264633960122,0.250314125933214,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
20,0.8280592624937,0,286.569868744536,0.8280592624937,0.288955453035391,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
21,1.19680964563051,0,277.311076917471,1.19680964563051,0.431576574197462,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
22,0.393953182367867,1.18172112967066,281.19869221814,1.57567431203853,0.56034197727214,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
23,0.326165039929669,0,270.103767562253,0.326165039929669,0.120755457383428,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
24,0.572466833125094,0.523717952801928,262.674507781648,1.09618478592702,0.417316775497012,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
25,0.642816276721429,0.0468186436769598,259.822051388448,0.689634920398389,0.265425862321188,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
26,0.989992208702716,0,254.52816230899,0.989992208702716,0.388951933539242,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
27,0.702059176125146,0,256.531631787573,0.702059176125146,0.273673531499033,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
28,0.809435790520914,0.437756304822919,265.705316146391,1.24719209534383,0.469389214123473,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
29,0.322861446493452,2.47829244395722,263.122943197505,2.80115389045067,1.06457987145122,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
30,0.393131747150394,0,263.830039007271,0.393131747150394,0.149009471639262,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
31,0.602346877896058,0,261.360222813511,0.602346877896058,0.230466163294425,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
32,0.599582897719568,0,265.946153447979,0.599582897719568,0.225452742950408,"EC-EARTH_RACMO22E-r1","BAU","rcp45","w6"
