model,rcp,mgm,windcase,score,resilience,score_01,res_01,dist
NCC_HIRHAM5,rcp45,CONSERVATION,w7,2.64076479621564,0.752521828529715,0.66019119905391,0.752521828529715,0.420375387665233
NCC_HIRHAM5,rcp45,CONSERVATION,w8,2.72980767803451,0.754467383075838,0.682451919508627,0.754467383075838,0.401401356994944
NCC_HIRHAM5,rcp45,CONSERVATION,w9,2.64607628920836,0.787281420641172,0.66151907230209,0.787281420641172,0.399773101170746
NCC_HIRHAM5,rcp45,UNMANAGED,w5,2.86326377599523,0.7449471953806,0.715815943998808,0.7449471953806,0.381854043882621
NCC_HIRHAM5,rcp45,UNMANAGED,w6,2.75765695454517,0.801412196592847,0.689414238636292,0.801412196592847,0.368647027417762
NCC_HIRHAM5,rcp45,UNMANAGED,w7,2.75015341656365,0.758471188285416,0.687538354140912,0.758471188285416,0.394928407462959
NCC_HIRHAM5,rcp45,UNMANAGED,w8,2.8808382768869,0.782773115455203,0.720209569221725,0.782773115455203,0.354217736038346
NCC_HIRHAM5,rcp45,UNMANAGED,w9,2.68767002531228,0.802684136053488,0.67191750632807,0.802684136053488,0.382846800716619
NCC_HIRHAM5,rcp85,ADAPTATION,w5,2.57879049285727,0.918575259981947,0.644697623214317,0.918575259981947,0.364513054960399
NCC_HIRHAM5,rcp85,ADAPTATION,w6,2.55243424419563,0.92600049263831,0.638108561048907,0.92600049263831,0.369379670090092
NCC_HIRHAM5,rcp85,ADAPTATION,w7,2.55063032626166,0.92653348429898,0.637657581565415,0.92653348429898,0.369715237887583
NCC_HIRHAM5,rcp85,ADAPTATION,w8,2.58476308402589,0.922140910706943,0.646190771006472,0.922140910706943,0.362274769072507
NCC_HIRHAM5,rcp85,ADAPTATION,w9,2.55714059375902,0.929830591045413,0.639285148439755,0.929830591045413,0.367476461952552
NCC_HIRHAM5,rcp85,BAU,w5,2.60848169631886,0.877577149966857,0.652120424079715,0.877577149966857,0.368792019372322
NCC_HIRHAM5,rcp85,BAU,w6,2.55813242606073,0.893737069839241,0.639533106515182,0.893737069839241,0.375803394908754
NCC_HIRHAM5,rcp85,BAU,w7,2.57848019808254,0.885408719376894,0.644620049520635,0.885408719376894,0.373398005883212
NCC_HIRHAM5,rcp85,BAU,w8,2.6214126960002,0.879622061611863,0.65535317400005,0.879622061611863,0.365064765106711
NCC_HIRHAM5,rcp85,BAU,w9,2.54528491852145,0.88847044448463,0.636321229630363,0.88847044448463,0.380395964451554
NCC_HIRHAM5,rcp85,BIOECONOMY,w5,2.55894151947486,0.909995332275326,0.639735379868715,0.909995332275326,0.371337362422054
NCC_HIRHAM5,rcp85,BIOECONOMY,w6,2.54464533939404,0.911862854781989,0.63616133484851,0.911862854781989,0.374361764375582
NCC_HIRHAM5,rcp85,BIOECONOMY,w7,2.5463328534555,0.911136430208537,0.636583213363875,0.911136430208537,0.374123635774337
NCC_HIRHAM5,rcp85,BIOECONOMY,w8,2.57053859962811,0.906084232536425,0.642634649907027,0.906084232536425,0.369499884743345
NCC_HIRHAM5,rcp85,BIOECONOMY,w9,2.53260780554592,0.910685243406308,0.63315195138648,0.910685243406308,0.377564056177145
NCC_HIRHAM5,rcp85,CONSERVATION,w5,2.63706909653553,0.864988620319408,0.659267274133883,0.864988620319408,0.366506293424017
NCC_HIRHAM5,rcp85,CONSERVATION,w6,2.56113637503662,0.890469580187916,0.640284093759155,0.890469580187916,0.37602186913381
NCC_HIRHAM5,rcp85,CONSERVATION,w7,2.58252320379517,0.87958836746071,0.645630800948793,0.87958836746071,0.374267939432395
NCC_HIRHAM5,rcp85,CONSERVATION,w8,2.65739556828072,0.871733547408413,0.66434889207018,0.871733547408413,0.359324295191608
NCC_HIRHAM5,rcp85,CONSERVATION,w9,2.56026632850594,0.89309297948542,0.640066582126485,0.89309297948542,0.3754746014545
NCC_HIRHAM5,rcp85,UNMANAGED,w5,2.73664199568304,0.844809002581776,0.68416049892076,0.844809002581776,0.351907425499444
NCC_HIRHAM5,rcp85,UNMANAGED,w6,2.67506977170474,0.883341663248876,0.668767442926185,0.883341663248876,0.351175418272972
NCC_HIRHAM5,rcp85,UNMANAGED,w7,2.64697757139514,0.870066131934704,0.661744392848785,0.870066131934704,0.362352957542293
NCC_HIRHAM5,rcp85,UNMANAGED,w8,2.76342483887524,0.857854977664266,0.69085620971881,0.857854977664266,0.34025738852264
NCC_HIRHAM5,rcp85,UNMANAGED,w9,2.62167982105903,0.892074862989781,0.655419955264757,0.892074862989781,0.361086198058602
refclim,refclim,ADAPTATION,w5,2.66375658692257,0.928640072050979,0.665939146730642,0.928640072050979,0.341597560008763
refclim,refclim,ADAPTATION,w6,2.63865398145351,0.937019199758912,0.659663495363378,0.937019199758912,0.346114890733238
refclim,refclim,ADAPTATION,w7,2.64535486976748,0.931693508670198,0.66133871744187,0.931693508670198,0.345481173237712
refclim,refclim,ADAPTATION,w8,2.67317919677656,0.931856200864417,0.66829479919414,0.931856200864417,0.338632422550302
