model,rcp,mgm,windcase,score,resilience,score_01,res_01,dist
MPI_CCLM,rcp45,UNMANAGED,w8,2.91613114573482,0.899674830114513,0.729032786433705,0.899674830114513,0.28894354213312
MPI_CCLM,rcp45,UNMANAGED,w9,2.79927675694585,0.900356977123441,0.699819189236462,0.900356977123441,0.316286659786076
MPI_CCLM,rcp85,ADAPTATION,w5,2.60617629903464,0.929645987324216,0.65154407475866,0.929645987324216,0.355487297853781
MPI_CCLM,rcp85,ADAPTATION,w6,2.57154507596005,0.931405338806784,0.642886268990013,0.931405338806784,0.363641917853382
MPI_CCLM,rcp85,ADAPTATION,w7,2.56569372876168,0.931144316406232,0.64142343219042,0.931144316406232,0.365127731273952
MPI_CCLM,rcp85,ADAPTATION,w8,2.60439157673304,0.926240489320745,0.65109789418326,0.926240489320745,0.356613438976995
MPI_CCLM,rcp85,ADAPTATION,w9,2.56370578010317,0.933011116574208,0.640926445025793,0.933011116574208,0.365268843982688
MPI_CCLM,rcp85,BAU,w5,2.60505724918594,0.890319087305159,0.651264312296485,0.890319087305159,0.365576917334255
MPI_CCLM,rcp85,BAU,w6,2.54685956678211,0.884902365411827,0.636714891695528,0.884902365411827,0.381082058622005
MPI_CCLM,rcp85,BAU,w7,2.57206662791863,0.887051637813609,0.643016656979657,0.887051637813609,0.374425479521049
MPI_CCLM,rcp85,BAU,w8,2.64389899844522,0.884752152660572,0.660974749611305,0.884752152660572,0.358078464470414
MPI_CCLM,rcp85,BAU,w9,2.51414089888797,0.889888884184969,0.628535224721993,0.889888884184969,0.387441011120883
MPI_CCLM,rcp85,BIOECONOMY,w5,2.56939354287628,0.923411533610393,0.64234838571907,0.923411533610393,0.365760126834059
MPI_CCLM,rcp85,BIOECONOMY,w6,2.5581247196451,0.92696120449265,0.639531179911275,0.92696120449265,0.367794012873133
MPI_CCLM,rcp85,BIOECONOMY,w7,2.55818054691391,0.924083997986617,0.639545136728477,0.924083997986617,0.368362522276341
MPI_CCLM,rcp85,BIOECONOMY,w8,2.58605087687069,0.921340240944233,0.646512719217673,0.921340240944233,0.362133422055456
MPI_CCLM,rcp85,BIOECONOMY,w9,2.53934280971346,0.92197847341953,0.634835702428365,0.92197847341953,0.373406377598097
MPI_CCLM,rcp85,CONSERVATION,w5,2.67113529688425,0.875190153447148,0.667783824221063,0.875190153447148,0.354887426158956
MPI_CCLM,rcp85,CONSERVATION,w6,2.55889879624804,0.886720060574333,0.63972469906201,0.886720060574333,0.377664715246529
MPI_CCLM,rcp85,CONSERVATION,w7,2.57762570989038,0.876652496831963,0.644406427472595,0.876652496831963,0.37637932376871
MPI_CCLM,rcp85,CONSERVATION,w8,2.68083542391602,0.888870021756451,0.670208855979005,0.888870021756451,0.348011595696305
MPI_CCLM,rcp85,CONSERVATION,w9,2.57523732442059,0.893164869157331,0.643809331105147,0.893164869157331,0.37186763477067
MPI_CCLM,rcp85,UNMANAGED,w5,2.77229727581454,0.865358686071471,0.693074318953635,0.865358686071471,0.335159151899774
MPI_CCLM,rcp85,UNMANAGED,w6,2.68281080047947,0.898217679514721,0.670702700119868,0.898217679514721,0.344668467475216
MPI_CCLM,rcp85,UNMANAGED,w7,2.65982122663886,0.871743353288428,0.664955306659715,0.871743353288428,0.358754392253506
MPI_CCLM,rcp85,UNMANAGED,w8,2.81779008843995,0.882910807679622,0.704447522109988,0.882910807679622,0.317901157822938
MPI_CCLM,rcp85,UNMANAGED,w9,2.61605291419195,0.889629922361747,0.654013228547987,0.889629922361747,0.363164425649954
NCC_HIRHAM5,rcp45,ADAPTATION,w5,2.71445537868602,0.790469938712548,0.678613844671505,0.790469938712548,0.383655975347648
NCC_HIRHAM5,rcp45,ADAPTATION,w6,2.68874042079213,0.801947189991738,0.672185105198033,0.801947189991738,0.382998068932722
NCC_HIRHAM5,rcp45,ADAPTATION,w7,2.684624193834,0.786229548887402,0.6711560484585,0.786229548887402,0.392219517916067
NCC_HIRHAM5,rcp45,ADAPTATION,w8,2.70892542538101,0.795709310570981,0.677231356345253,0.795709310570981,0.381987281351237
NCC_HIRHAM5,rcp45,ADAPTATION,w9,2.67796661020254,0.799865689490251,0.669491652550635,0.799865689490251,0.386380007216889
NCC_HIRHAM5,rcp45,BAU,w5,2.73380964725307,0.786928581630487,0.683452411813268,0.786928581630487,0.381578045637892
NCC_HIRHAM5,rcp45,BAU,w6,2.67626312004534,0.81090970040407,0.669065780011335,0.81090970040407,0.381146427716153
NCC_HIRHAM5,rcp45,BAU,w7,2.70415599240328,0.794869875627173,0.67603899810082,0.794869875627173,0.383443735998819
NCC_HIRHAM5,rcp45,BAU,w8,2.73385724961512,0.796666718179253,0.68346431240378,0.796666718179253,0.376217045092333
NCC_HIRHAM5,rcp45,BAU,w9,2.65128410112115,0.792760552678552,0.662821025280288,0.792760552678552,0.395774998602913
NCC_HIRHAM5,rcp45,BIOECONOMY,w5,2.71320031230481,0.797420448383966,0.678300078076203,0.797420448383966,0.380170112579528
NCC_HIRHAM5,rcp45,BIOECONOMY,w6,2.67840268841582,0.813164226330215,0.669600672103955,0.813164226330215,0.379567282832629
NCC_HIRHAM5,rcp45,BIOECONOMY,w7,2.69288871251438,0.798587648280939,0.673222178128595,0.798587648280939,0.383862840467819
NCC_HIRHAM5,rcp45,BIOECONOMY,w8,2.71923111646814,0.810582126833796,0.679807779117035,0.810582126833796,0.372024446762271
NCC_HIRHAM5,rcp45,BIOECONOMY,w9,2.66302392825878,0.803031814246903,0.665755982064695,0.803031814246903,0.38796330976576
