"rcp","model","mgm","windcase","nat.mortality.volperha","impact","NEP","standing.volume.decidious","BA.decidious","deadwood.c.ag","carbonstock","shannon_BA_landscape","shannon_VOL_landscape","annual.harvest","annual.increment","standing.volume","LAI"
"rcp45","EC-EARTH_RACMO22E-r1","BIOECONOMY","w6",3.15985972423555,1.2243202288822,316.444692868943,62.3092180626,6.94741863390383,14913.2550922276,285332.590147891,1.67748349949889,1.5960612116529,7.28899357495801,873.305436626027,273.250432275918,3.54729724649399
"rcp45","EC-EARTH_RACMO22E-r1","BIOECONOMY","w7",3.2156523129994,1.00612006997418,303.19021577776,62.0007097388345,6.93495187834747,14974.6555739993,286674.89740432,1.66984698641962,1.58436481691148,7.34183640306528,874.487355573432,276.297014783272,3.57925028513291
"rcp45","EC-EARTH_RACMO22E-r1","BIOECONOMY","w8",3.18951438341846,1.39025542124518,394.273187682841,62.080003639119,6.92687814655752,14826.4783120896,284607.990254148,1.69482161321798,1.61242923176138,7.29793470255718,873.247067296361,271.739736330782,3.54409255918502
"rcp45","EC-EARTH_RACMO22E-r1","BIOECONOMY","w9",3.1108618174053,1.32905061803219,223.268344272786,62.9513902725447,6.99612730290377,14986.2998256561,285080.560707612,1.68039879923489,1.60210217639206,7.44112654145276,871.509985430562,271.083413119786,3.53159547288543
"rcp45","EC-EARTH_RACMO22E-r1","CONSERVATION","w5",3.64478810714444,2.49626810485774,241.655808599382,96.8718097157363,9.94272678766953,19543.1670411449,315428.563700593,1.96194071367024,1.845283164858,5.37004762881581,844.198036224588,332.059071334304,3.56234567781404
"rcp45","EC-EARTH_RACMO22E-r1","CONSERVATION","w6",3.5003516600338,2.8083152197816,74.6438910979083,96.106203173449,9.84154680512847,19923.2805481469,312123.768858634,1.96486036365092,1.8472765844842,5.43250012254252,842.873442202161,323.33947535457,3.4775479221449
"rcp45","EC-EARTH_RACMO22E-r1","CONSERVATION","w7",3.51939204534446,2.66973410874259,-22.0589637049586,97.3570763839419,9.95351223018529,20268.3121591381,314936.469858001,1.96132685266355,1.84893820033988,5.53981434424764,843.544071498392,328.502126367038,3.51503959223618
"rcp45","EC-EARTH_RACMO22E-r1","CONSERVATION","w8",3.64944577736236,2.10819424904667,304.266598612594,98.7355226457401,10.159272950116,19050.6395698851,312440.20587096,2.01327159736143,1.90429802799131,5.36035616402284,843.705653340202,323.474414632034,3.53820251896551
"rcp45","EC-EARTH_RACMO22E-r1","CONSERVATION","w9",3.34712088870848,3.47234185431644,-84.0037306055704,97.218863065133,9.94566273579275,20885.7995689102,309187.199808934,1.99325794162071,1.88157185369342,5.4830817648296,842.985715774214,312.125619428251,3.38681730256101
"rcp45","EC-EARTH_RACMO22E-r1","UNMANAGED","w5",4.77886007139168,2.98823472250058,774.460411159019,114.796490953839,11.1121975800089,25734.4727836525,360564.27282548,1.91147873410739,1.80439107653674,0,789.545998516619,423.3341844868,4.23283629484904
"rcp45","EC-EARTH_RACMO22E-r1","UNMANAGED","w6",4.58551522876437,3.28657989005616,581.132159267298,112.917196083521,10.9474927989672,26480.0819671687,357896.277973722,1.90218516721435,1.79439938330751,0,788.251096434988,414.297787892729,4.15959986877097
"rcp45","EC-EARTH_RACMO22E-r1","UNMANAGED","w7",4.57124812652613,3.24773659849969,462.045728592622,114.66098043446,11.1108141736151,27857.4811676622,359473.942988996,1.92120077468722,1.81995995221215,0,787.261213072497,413.128042965019,4.14886298863895
"rcp45","EC-EARTH_RACMO22E-r1","UNMANAGED","w8",4.83416538169054,2.39427535904693,956.822408116514,117.536160636281,11.4326990029229,24658.7803956381,354810.506794973,1.98182186295025,1.88764089317326,0,792.715632856634,405.491099290111,4.20959891912516
"rcp45","EC-EARTH_RACMO22E-r1","UNMANAGED","w9",4.37390831898511,4.32976052710537,263.776631474653,112.727948572257,10.9060117690897,29256.4594801141,354417.957786087,1.93093321622706,1.83119400326171,0,786.907411591892,395.982368059716,4.00856440099009
"rcp45","HadGEM2_CCLM","ADAPTATION","w5",3.24271177297876,1.15142417876239,-31.3697507064488,62.6553089179465,7.43499392709784,16893.8454680139,283326.553231869,2.05250568672596,1.94185868266368,6.28882950580008,821.240368179956,234.22746381154,2.97104919263368
"rcp45","HadGEM2_CCLM","ADAPTATION","w6",3.13836111180791,1.96605126283065,-140.047725522224,65.2784695584931,7.69929938253121,17190.2014582207,281042.643171691,2.08384281689324,1.98727241250427,6.39712501870786,820.695947466094,227.41950701367,2.90774774184428
"rcp45","HadGEM2_CCLM","ADAPTATION","w7",3.22776961416125,1.1002082155403,-137.297953491554,63.5009347365137,7.53028536733792,16994.7017045158,283617.365651972,2.05384824789917,1.94531105221572,6.3999655873816,820.128596922699,234.114298737699,2.97403504828981
"rcp45","HadGEM2_CCLM","ADAPTATION","w8",3.20966633037033,1.19545936302419,-64.7416311869315,62.7002795010458,7.42940267489827,16705.3932293965,281844.651890499,2.06672649969278,1.95888816301993,6.44628571228907,820.881187874485,231.624923460714,2.95264798205627
"rcp45","HadGEM2_CCLM","ADAPTATION","w9",3.10471604325247,1.50157343861506,-110.022901940871,64.0027957449986,7.55872836630789,16919.5527080644,280845.172582169,2.07581680280002,1.97306842273976,6.39843150708084,820.386925846862,228.014100337144,2.9131546085037
"rcp45","HadGEM2_CCLM","BAU","w5",2.99058448288154,1.67714244884084,-21.2956124700321,56.2250460858621,5.98639693845741,16494.1704509741,282888.469167549,1.78473910182951,1.7083731256434,6.70698980367017,820.795535703445,249.184887317741,3.03849239874153
"rcp45","HadGEM2_CCLM","BAU","w6",2.85921903233178,2.47328806826203,-229.467153699721,56.6017990123164,6.03357626181497,16773.3501829176,278631.884549758,1.82105356336659,1.75271256835207,7.05290124688521,820.482722884059,237.305926509753,2.93589154314358
"rcp45","HadGEM2_CCLM","BAU","w7",2.98223814999582,1.83956924427907,-154.659703262987,55.9116900103836,5.96764063149091,16670.8374509973,282652.876367164,1.77991363672363,1.70656759028834,6.89492232185942,820.499484566982,246.960594945406,3.03384000264747
"rcp45","HadGEM2_CCLM","BAU","w8",2.98084934960779,1.76764836462285,-50.8155638915085,55.6798377732913,5.92124613319002,16293.8087418158,281334.169026956,1.79611322949644,1.71978424222969,6.8739700324309,819.516204579941,246.412668494849,3.0202847647131
"rcp45","HadGEM2_CCLM","BAU","w9",2.87559242274768,2.02972279526225,-201.708641623354,56.1940779935775,6.00298434075295,16664.8025484364,279608.624920786,1.81268904933637,1.74071804282779,6.85632988299833,817.959096276941,240.242035130323,2.9575567704901
"rcp45","HadGEM2_CCLM","BIOECONOMY","w5",3.22318649347981,0.943439649395171,101.719033474047,53.0508469877103,6.12426416795466,16091.8493748711,280797.228663398,1.71360951713409,1.64773877663796,6.20159976232255,823.340651272069,235.157090959774,3.21277318641836
"rcp45","HadGEM2_CCLM","BIOECONOMY","w6",3.20503925988323,1.62985295734424,-6.96729882915852,54.7498059476913,6.31057195888069,16499.2381428965,279416.001934866,1.75872747668958,1.69626284415952,6.25324670820246,822.736101874281,231.036542512396,3.1377964975316
"rcp45","HadGEM2_CCLM","BIOECONOMY","w7",3.21794853330409,1.07163060780069,28.181546531825,52.9869152082184,6.13489505548037,16190.4731100069,280973.643808254,1.71930992110577,1.65260261535799,6.33196009500491,824.289386272734,235.523071445685,3.20733382323011
"rcp45","HadGEM2_CCLM","BIOECONOMY","w8",3.16523372216239,1.26199619920863,86.0940240134665,52.255558405499,6.05082055818895,15927.7248116138,278654.359924866,1.73213527338206,1.66712524425655,6.33166776109465,824.550236615261,231.490907704333,3.17276209112041
"rcp45","HadGEM2_CCLM","BIOECONOMY","w9",3.13725019909691,1.32020107965328,5.46434914435688,54.1066292088316,6.23485302819963,16206.2260335345,279401.223408204,1.73707938218298,1.67443718351086,6.29511024841268,822.078086527957,231.400209098668,3.15915543436568
"rcp45","HadGEM2_CCLM","CONSERVATION","w5",3.49341819305845,2.14113918548573,-75.417954710257,85.3078240347316,8.98650499209774,21195.9871613374,305031.986455593,2.0293019959471,1.92912575593398,4.65642190298423,791.491028852242,278.450144258275,3.13669304900107
"rcp45","HadGEM2_CCLM","CONSERVATION","w6",3.14387994277775,3.44858222370724,-332.826649669283,86.4125743915057,9.09042793975821,22877.9817119865,299376.469864792,2.08342025902061,1.99596022438289,4.92686965570538,792.424138925422,259.132555020306,2.96622492508258
"rcp45","HadGEM2_CCLM","CONSERVATION","w7",3.33770281094557,2.67585173277956,-336.939402749423,85.2834414519271,8.99855015789689,22215.9985541829,304266.759591081,2.03403226779278,1.93752087210315,4.87951017260074,790.046744625267,272.89051786933,3.08009496337753
"rcp45","HadGEM2_CCLM","CONSERVATION","w8",3.49739825504455,1.7655487776982,-46.959752089908,85.0462918818711,8.99360295601316,20478.7248405526,303217.507739461,2.04613986192226,1.95031489287091,4.71421688088569,791.763250315697,274.488363587154,3.13605112094406
"rcp45","HadGEM2_CCLM","CONSERVATION","w9",3.18139926150522,2.6660211942467,-199.651420430954,86.4825265942503,9.08598965317867,22020.5958400608,299930.200916225,2.07216472314322,1.98138999936102,4.73243752900113,791.835726478106,262.986804754933,3.01396464942012
"rcp45","HadGEM2_CCLM","UNMANAGED","w5",4.63440140497761,2.66433099912159,293.598037627498,101.540022504714,10.1129936923078,28456.2894436544,341609.720169287,2.01055215985217,1.9228168180866,0,738.892651777988,342.543172279456,3.64320821092503
"rcp45","HadGEM2_CCLM","UNMANAGED","w6",4.18667697225536,3.8164519819264,43.0644579935918,101.301038996365,10.0835234490731,30940.3854192688,338378.513816837,2.03163235998594,1.95161286195169,0,740.118948079183,326.276875798595,3.51300938080215
"rcp45","HadGEM2_CCLM","UNMANAGED","w7",4.440949639705,3.4534781032126,-35.0900769053389,101.052446369766,10.0604602918708,30406.8457928649,342767.497974589,1.99933417619007,1.9147079355341,0,735.896083500961,338.59575162099,3.60322890539574
"rcp45","HadGEM2_CCLM","UNMANAGED","w8",4.78935079069497,1.92839636342106,436.638502650495,101.817342087396,10.1842678511308,26854.5552352935,338641.032142309,2.03215361701106,1.95299967908706,0,741.851934171504,335.557415971672,3.66546378982845
"rcp45","HadGEM2_CCLM","UNMANAGED","w9",4.09970524505058,3.32369392347635,35.4365991749103,102.031662791261,10.1431669951305,30781.851595333,335810.614109665,2.04817219641774,1.97197341985425,0,740.065693921202,319.55984963843,3.46693260407717
"rcp45","MPI_CCLM","ADAPTATION","w5",3.35155063330947,0.828463075734149,318.824634206657,71.930249215669,8.20776906357674,16515.6626989753,276856.462741039,2.06947105993471,1.95761401365833,6.66812631835414,876.333120786184,252.753981355754,3.04253672908599
"rcp45","MPI_CCLM","ADAPTATION","w6",3.29572282481053,1.29975575647642,242.893378307119,72.493009719338,8.27959663132405,16565.7570035589,275626.357726499,2.07761804415961,1.97134903403527,6.72492561428646,876.282880565056,249.298370158818,3.01480331996767
"rcp45","MPI_CCLM","ADAPTATION","w7",3.37916437203563,0.928301599978394,235.067901169299,72.3961072860909,8.29737072968079,16692.2152034657,277247.112888822,2.06539101518419,1.95399376777538,6.75744618939553,878.159082762635,252.867892627236,3.04678841251211
"rcp45","MPI_CCLM","ADAPTATION","w8",3.36946831381725,0.942521515195721,371.759887808017,72.0428262186682,8.21573774492221,16150.2568359943,275260.30730766,2.09159099411706,1.98720941519894,6.63712383051198,876.484576021952,249.592483422689,3.03843964708056
"rcp45","MPI_CCLM","ADAPTATION","w9",3.2598519384162,1.05306632203272,257.031744356107,72.2685812585163,8.25645944048623,16481.9260681372,275203.80855976,2.07523308964868,1.9668854783603,6.70588052821467,876.333861198678,248.834513893734,3.0108411374338
"rcp45","MPI_CCLM","BAU","w5",3.17193272991688,1.14113100175232,422.010372867108,62.7996254869415,6.44761388509531,15928.9074034277,278395.712773457,1.76387026651678,1.68012684558049,6.96273607496104,879.989275680024,274.293184075219,3.16189331565489
"rcp45","MPI_CCLM","BAU","w6",3.0893358812185,1.75697480418562,277.083391330271,61.8198656924873,6.35417755969368,15946.1721205292,275313.554535102,1.76755673051819,1.68598942142454,7.16854973633312,880.730077497383,266.826260611079,3.10224050519925
"rcp45","MPI_CCLM","BAU","w7",3.19808368672474,1.35944781148963,278.256268366246,61.7839354127622,6.34758887466832,16107.5689507756,279218.158857853,1.73672641508026,1.65420388942366,7.14646334616053,883.082421492011,275.102009042357,3.18084941379778
"rcp45","MPI_CCLM","BAU","w8",3.18428899932991,1.22576889347419,448.501727442014,61.6339023048546,6.33342552794762,15650.7465679122,276564.180427119,1.77389852331151,1.69190860530595,7.04103643876266,880.984706862924,270.790291478742,3.15375768003212
"rcp45","MPI_CCLM","BAU","w9",3.10523321443165,1.49523088870682,278.15806297462,62.8045231625419,6.44046681183334,16055.1383344426,275720.87859481,1.76665735628366,1.68801815958258,7.06855574488461,879.442433981665,266.444284925711,3.11591748611198
"rcp45","MPI_CCLM","BIOECONOMY","w5",3.29633304856482,0.671941471979505,508.325394537763,60.328555544919,6.68422294248997,15549.2382594772,273781.399945215,1.71988191306558,1.6473563514139,6.65358107911467,883.410351672046,255.265105319436,3.27012070021226
"rcp45","MPI_CCLM","BIOECONOMY","w6",3.27058113340838,1.09474518669545,402.687313970309,61.1050190793394,6.77495351621933,15678.3077717864,273209.873199477,1.73357960325674,1.66419817442965,6.69265971176503,880.72228988878,252.421588426123,3.24601593358089
"rcp45","MPI_CCLM","BIOECONOMY","w7",3.33363248916269,0.716751923320753,427.799051580564,59.7708716214883,6.65021082610114,15679.1116271911,274940.752214222,1.70778872783999,1.6359987836487,6.74631312200604,883.694240280987,257.038774986299,3.29854810329323
"rcp45","MPI_CCLM","BIOECONOMY","w8",3.31209506608163,0.882825500955351,532.782207395333,59.6479137598672,6.62888399105031,15316.6712565837,272831.325706172,1.73789135783498,1.66520332330553,6.66366350809693,882.97682202843,253.970407747966,3.26594918437676
"rcp45","MPI_CCLM","BIOECONOMY","w9",3.25989545066794,0.96593117096988,401.019516310559,60.6632160374681,6.74746534793498,15704.2544144514,273085.581550163,1.72838367966992,1.6595661469581,6.7201540450703,881.242266626051,251.98582262275,3.24828878403271
"rcp45","MPI_CCLM","CONSERVATION","w5",3.56252622359615,1.6984559148941,441.175069794665,96.0630222279603,9.80665392406703,19775.6406705569,299637.770527352,2.0352940230122,1.92922199909996,4.7225891202488,851.798200636298,302.8227628323,3.24684403668711
"rcp45","MPI_CCLM","CONSERVATION","w6",3.42145586283984,2.38945344784703,262.637767430413,95.6914148719599,9.75958199373979,20272.9200537556,296945.869932874,2.04313071151807,1.94389597023415,4.85891399307019,850.946352525461,292.937050306025,3.1885448135471
"rcp45","MPI_CCLM","CONSERVATION","w7",3.55261345028416,2.19430554966127,141.817322021991,95.1779768499721,9.72427084554857,20786.0049861174,300816.395420362,2.01050241154369,1.90619147227229,4.96139611717295,850.696659281553,301.983827783772,3.23404784636376
"rcp45","MPI_CCLM","CONSERVATION","w8",3.62992967395819,1.42941835075565,497.676140944891,97.1862989877771,9.95427596498102,19091.2007353378,298249.392073429,2.06346000202619,1.96920146319799,4.73961211933118,851.534884419063,297.141049330961,3.27815575666472
"rcp45","MPI_CCLM","CONSERVATION","w9",3.3887224501157,2.07729577423455,289.12259617582,95.6847086142425,9.76878737486749,20449.4423173263,295473.431029127,2.04574486936587,1.94934724634151,4.81224390193021,852.284575997668,288.606294640127,3.17012011445955
"rcp45","MPI_CCLM","UNMANAGED","w5",4.56029329003149,1.85220113973973,1012.97581900501,113.512978925756,10.947618091321,25190.8403934905,338293.100971186,2.00374349397189,1.91338335555861,0,804.727304637568,376.79676603043,3.82450007355791
"rcp45","MPI_CCLM","UNMANAGED","w6",4.25603090656247,3.37151482852474,620.624609798186,113.429137752068,10.9314953316336,27625.7160693083,333528.209932813,2.02743346303602,1.94545900692182,0,802.691790398644,356.017579011455,3.66575743725769
"rcp45","MPI_CCLM","UNMANAGED","w7",4.46389521536926,2.97828846900961,552.065478693591,112.147518574338,10.8258756205745,27989.4637513933,339228.801950458,1.98828066786784,1.9000466701404,0,800.752827325406,370.495761306843,3.75152418338093
"rcp45","MPI_CCLM","UNMANAGED","w8",4.62759992256619,1.56172028639544,1131.56606088726,117.26823469563,11.3562535924544,23978.9222441547,333659.166980388,2.06326935671751,1.98635895923445,0,805.597712650962,362.015012801215,3.81771578004429
"rcp45","MPI_CCLM","UNMANAGED","w9",4.25517864390665,2.62442873334376,742.89911628053,114.215426498342,11.0129392099349,27111.8782839759,331136.313488945,2.04456890577136,1.96400153342754,0,804.968973754959,351.336977980058,3.64663831415735
"rcp45","NCC_HIRHAM5","ADAPTATION","w5",3.36652553560748,0.986612689924244,109.559101437771,75.401259664884,8.55405801864755,14770.0935128685,285133.544890542,2.05897619872904,1.93773298216466,7.37093461248385,882.775177780916,275.961761570521,3.32379582727416
"rcp45","NCC_HIRHAM5","ADAPTATION","w6",3.33341130622689,1.44075743666962,37.8392728473387,77.2364479549998,8.73230027461603,14877.1997896818,283353.929758542,2.07445387277234,1.95885436528388,7.42870859399177,882.178363651543,271.400467391867,3.28375759331456
"rcp45","NCC_HIRHAM5","ADAPTATION","w7",3.37765164567218,1.19728093294581,-24.7572005362685,76.519403830991,8.64808717664027,14987.682049847,285606.620954115,2.05424069823153,1.93472110704371,7.53421647446217,882.971608451163,275.836875568776,3.33056011875501
"rcp45","NCC_HIRHAM5","ADAPTATION","w8",3.36809874754765,0.969820767393486,86.9309532502808,75.0277347764951,8.49311398245117,14590.2210123543,283975.650787916,2.06432705106577,1.94709637803247,7.49785972521736,882.718698469052,274.199388843769,3.31490582361459
"rcp45","NCC_HIRHAM5","ADAPTATION","w9",3.30050775338799,1.34056984828797,5.59809131113488,76.7861216846836,8.67578716760614,14875.5602122878,282930.837716677,2.07640660820933,1.96211833895941,7.47292384363439,882.456509270455,270.023320774861,3.26718224022198
"rcp45","NCC_HIRHAM5","BAU","w5",3.2420545517604,1.3135259187467,265.180462722641,65.4672716838266,6.73100659995829,14474.0477126261,285886.686635976,1.73492838856669,1.64584401526723,7.65629084759748,891.081019928887,295.438450760277,3.41667737993631
"rcp45","NCC_HIRHAM5","BAU","w6",3.12018518391637,2.12344345335748,112.333075280361,65.982296548856,6.77123881785286,14637.2439507676,281119.937432225,1.77221548666151,1.68942847649656,7.85847811107327,887.792266274503,283.516588247465,3.30694983753848
